DEN Week: 1 TeamStats(first_downs=21, total_yds=307, passing_yds=159, rushing_yds=148, penalty_cnt=4, penalty_yds=22, turnovers=3, punt_cnt=3, punt_yds=140, punt_avg=43, pos_time=<nflgame.game.PossessionTime object at 0x103da1990>)
CAR Week: 1 TeamStats(first_downs=21, total_yds=333, passing_yds=176, rushing_yds=157, penalty_cnt=8, penalty_yds=85, turnovers=1, punt_cnt=4, punt_yds=252, punt_avg=47, pos_time=<nflgame.game.PossessionTime object at 0x103da19d0>)ATL Week: 1 TeamStats(first_downs=19, total_yds=374, passing_yds=322, rushing_yds=52, penalty_cnt=7, penalty_yds=74, turnovers=0, punt_cnt=5, punt_yds=193, punt_avg=39, pos_time=<nflgame.game.PossessionTime object at 0x103da1a90>)
SEA Week: 7 TeamStats(first_downs=11, total_yds=257, passing_yds=205, rushing_yds=52, penalty_cnt=10, penalty_yds=90, turnovers=0, punt_cnt=9, punt_yds=414, punt_avg=42, pos_time=<nflgame.game.PossessionTime object at 0x1050b4d50>)DEN Week: 7 TeamStats(first_downs=19, total_yds=347, passing_yds=157, rushing_yds=190, penalty_cnt=7, penalty_yds=83, turnovers=0, punt_cnt=6, punt_yds=255, punt_avg=41, pos_time=<nflgame.game.PossessionTime object at 0x1050b4a10>)
HOU Week: 7 TeamStats(first_downs=14, total_yds=271, passing_yds=131, rushing_yds=140, penalty_cnt=2, penalty_yds=15, turnovers=2, punt_cnt=5, punt_yds=242, punt_avg=42, pos_time=<nflgame.game.PossessionTime object at 0x1050b4b90>)TEN Week: 8 TeamStats(first_downs=25, total_yds=494, passing_yds=280, rushing_yds=214, penalty_cnt=7, penalty_yds=54, turnovers=0, punt_cnt=4, punt_yds=155, punt_avg=39, pos_time=<nflgame.game.PossessionTime object at 0x106263110>)
JAX Week: 8 TeamStats(first_downs=27, total_yds=370, passing_yds=322, rushing_yds=48, penalty_cnt=7, penalty_yds=75, turnovers=1, punt_cnt=6, punt_yds=275, punt_avg=41, pos_time=<nflgame.game.PossessionTime object at 0x106263090>)CIN Week: 8 TeamStats(first_downs=35, total_yds=415, passing_yds=263, rushing_yds=152, penalty_cnt=7, penalty_yds=85, turnovers=2, punt_cnt=5, punt_yds=261, punt_avg=44, pos_time=<nflgame.game.PossessionTime object at 0x106bea9d0>)
WAS Week: 8 TeamStats(first_downs=30, total_yds=546, passing_yds=446, rushing_yds=100, penalty_cnt=15, penalty_yds=106, turnovers=1, punt_cnt=3, punt_yds=128, punt_avg=40, pos_time=<nflgame.game.PossessionTime object at 0x106bea5d0>)ATL Week: 8 TeamStats(first_downs=25, total_yds=367, passing_yds=277, rushing_yds=90, penalty_cnt=7, penalty_yds=46, turnovers=0, punt_cnt=2, punt_yds=101, punt_avg=21, pos_time=<nflgame.game.PossessionTime object at 0x106b9b150>)
GB Week: 8 TeamStats(first_downs=24, total_yds=331, passing_yds=223, rushing_yds=108, penalty_cnt=6, penalty_yds=68, turnovers=0, punt_cnt=3, punt_yds=163, punt_avg=38, pos_time=<nflgame.game.PossessionTime object at 0x106b9b1d0>)BUF Week: 8 TeamStats(first_downs=25, total_yds=376, passing_yds=209, rushing_yds=167, penalty_cnt=12, penalty_yds=84, turnovers=0, punt_cnt=3, punt_yds=131, punt_avg=37, pos_time=<nflgame.game.PossessionTime object at 0x106b9b050>)
NE Week: 8 TeamStats(first_downs=23, total_yds=357, passing_yds=285, rushing_yds=72, penalty_cnt=10, penalty_yds=116, turnovers=0, punt_cnt=3, punt_yds=134, punt_avg=44, pos_time=<nflgame.game.PossessionTime object at 0x106b9b110>)CLE Week: 8 TeamStats(first_downs=22, total_yds=407, passing_yds=339, rushing_yds=68, penalty_cnt=2, penalty_yds=10, turnovers=2, punt_cnt=5, punt_yds=207, punt_avg=38, pos_time=<nflgame.game.PossessionTime object at 0x106b9b090>)
NYJ Week: 8 TeamStats(first_downs=21, total_yds=393, passing_yds=222, rushing_yds=171, penalty_cnt=5, penalty_yds=37, turnovers=0, punt_cnt=6, punt_yds=282, punt_avg=42, pos_time=<nflgame.game.PossessionTime object at 0x106be15d0>)HOU Week: 8 TeamStats(first_downs=20, total_yds=269, passing_yds=164, rushing_yds=105, penalty_cnt=6, penalty_yds=49, turnovers=1, punt_cnt=4, punt_yds=203, punt_avg=50, pos_time=<nflgame.game.PossessionTime object at 0x106be1cd0>)
DET Week: 8 TeamStats(first_downs=19, total_yds=289, passing_yds=231, rushing_yds=58, penalty_cnt=8, penalty_yds=75, turnovers=0, punt_cnt=5, punt_yds=223, punt_avg=38, pos_time=<nflgame.game.PossessionTime object at 0x106be1610>)IND Week: 8 TeamStats(first_downs=18, total_yds=277, passing_yds=172, rushing_yds=105, penalty_cnt=5, penalty_yds=45, turnovers=2, punt_cnt=7, punt_yds=347, punt_avg=39, pos_time=<nflgame.game.PossessionTime object at 0x106be1b50>)
KC Week: 8 TeamStats(first_downs=20, total_yds=422, passing_yds=334, rushing_yds=88, penalty_cnt=6, penalty_yds=40, turnovers=0, punt_cnt=5, punt_yds=245, punt_avg=48, pos_time=<nflgame.game.PossessionTime object at 0x106be1ed0>)NO Week: 8 TeamStats(first_downs=28, total_yds=375, passing_yds=252, rushing_yds=123, penalty_cnt=2, penalty_yds=10, turnovers=1, punt_cnt=2, punt_yds=92, punt_avg=39, pos_time=<nflgame.game.PossessionTime object at 0x106be1410>)
SEA Week: 8 TeamStats(first_downs=15, total_yds=359, passing_yds=285, rushing_yds=74, penalty_cnt=11, penalty_yds=76, turnovers=1, punt_cnt=3, punt_yds=146, punt_avg=42, pos_time=<nflgame.game.PossessionTime object at 0x106be1fd0>)TB Week: 8 TeamStats(first_downs=18, total_yds=270, passing_yds=168, rushing_yds=102, penalty_cnt=6, penalty_yds=64, turnovers=0, punt_cnt=8, punt_yds=384, punt_avg=41, pos_time=<nflgame.game.PossessionTime object at 0x106be1f90>)
OAK Week: 8 TeamStats(first_downs=27, total_yds=626, passing_yds=498, rushing_yds=128, penalty_cnt=23, penalty_yds=200, turnovers=1, punt_cnt=6, punt_yds=240, punt_avg=40, pos_time=<nflgame.game.PossessionTime object at 0x106be1dd0>)DEN Week: 8 TeamStats(first_downs=15, total_yds=324, passing_yds=267, rushing_yds=57, penalty_cnt=6, penalty_yds=45, turnovers=3, punt_cnt=5, punt_yds=253, punt_avg=48, pos_time=<nflgame.game.PossessionTime object at 0x106be1690>)
SD Week: 8 TeamStats(first_downs=21, total_yds=369, passing_yds=246, rushing_yds=123, penalty_cnt=8, penalty_yds=52, turnovers=3, punt_cnt=5, punt_yds=285, punt_avg=46, pos_time=<nflgame.game.PossessionTime object at 0x106be1bd0>)CAR Week: 8 TeamStats(first_downs=19, total_yds=349, passing_yds=208, rushing_yds=141, penalty_cnt=5, penalty_yds=40, turnovers=1, punt_cnt=3, punt_yds=157, punt_avg=50, pos_time=<nflgame.game.PossessionTime object at 0x106be1a50>)
ARI Week: 8 TeamStats(first_downs=22, total_yds=340, passing_yds=316, rushing_yds=24, penalty_cnt=10, penalty_yds=88, turnovers=2, punt_cnt=6, punt_yds=259, punt_avg=43, pos_time=<nflgame.game.PossessionTime object at 0x106be1890>)DAL Week: 8 TeamStats(first_downs=26, total_yds=460, passing_yds=273, rushing_yds=187, penalty_cnt=11, penalty_yds=84, turnovers=1, punt_cnt=5, punt_yds=222, punt_avg=39, pos_time=<nflgame.game.PossessionTime object at 0x106be17d0>)
PHI Week: 8 TeamStats(first_downs=21, total_yds=291, passing_yds=194, rushing_yds=97, penalty_cnt=5, penalty_yds=40, turnovers=1, punt_cnt=6, punt_yds=269, punt_avg=42, pos_time=<nflgame.game.PossessionTime object at 0x106be1650>)CHI Week: 8 TeamStats(first_downs=19, total_yds=403, passing_yds=245, rushing_yds=158, penalty_cnt=2, penalty_yds=20, turnovers=0, punt_cnt=5, punt_yds=222, punt_avg=41, pos_time=<nflgame.game.PossessionTime object at 0x106be1a90>)
MIN Week: 8 TeamStats(first_downs=15, total_yds=258, passing_yds=201, rushing_yds=57, penalty_cnt=1, penalty_yds=10, turnovers=0, punt_cnt=7, punt_yds=309, punt_avg=38, pos_time=<nflgame.game.PossessionTime object at 0x106be1c50>)TB Week: 9 TeamStats(first_downs=23, total_yds=396, passing_yds=323, rushing_yds=73, penalty_cnt=11, penalty_yds=85, turnovers=2, punt_cnt=3, punt_yds=143, punt_avg=47, pos_time=<nflgame.game.PossessionTime object at 0x1064a2490>)
ATL Week: 9 TeamStats(first_downs=31, total_yds=461, passing_yds=325, rushing_yds=136, penalty_cnt=6, penalty_yds=34, turnovers=1, punt_cnt=0, punt_yds=0, punt_avg=0, pos_time=<nflgame.game.PossessionTime object at 0x1064a25d0>)OAK Week: 9 TeamStats(first_downs=30, total_yds=397, passing_yds=179, rushing_yds=218, penalty_cnt=8, penalty_yds=72, turnovers=0, punt_cnt=4, punt_yds=169, punt_avg=39, pos_time=<nflgame.game.PossessionTime object at 0x1053990d0>)
DEN Week: 9 TeamStats(first_downs=13, total_yds=299, passing_yds=266, rushing_yds=33, penalty_cnt=12, penalty_yds=104, turnovers=2, punt_cnt=6, punt_yds=267, punt_avg=39, pos_time=<nflgame.game.PossessionTime object at 0x105399050>)BAL Week: 9 TeamStats(first_downs=13, total_yds=274, passing_yds=224, rushing_yds=50, penalty_cnt=10, penalty_yds=94, turnovers=1, punt_cnt=9, punt_yds=380, punt_avg=42, pos_time=<nflgame.game.PossessionTime object at 0x105399090>)
PIT Week: 9 TeamStats(first_downs=15, total_yds=277, passing_yds=241, rushing_yds=36, penalty_cnt=13, penalty_yds=99, turnovers=1, punt_cnt=10, punt_yds=431, punt_avg=38, pos_time=<nflgame.game.PossessionTime object at 0x105399190>)CLE Week: 9 TeamStats(first_downs=13, total_yds=222, passing_yds=177, rushing_yds=45, penalty_cnt=5, penalty_yds=33, turnovers=0, punt_cnt=5, punt_yds=220, punt_avg=40, pos_time=<nflgame.game.PossessionTime object at 0x10648bbd0>)
DAL Week: 9 TeamStats(first_downs=29, total_yds=423, passing_yds=255, rushing_yds=168, penalty_cnt=4, penalty_yds=38, turnovers=0, punt_cnt=2, punt_yds=75, punt_avg=37, pos_time=<nflgame.game.PossessionTime object at 0x10648b950>)KC Week: 9 TeamStats(first_downs=10, total_yds=231, passing_yds=169, rushing_yds=62, penalty_cnt=8, penalty_yds=75, turnovers=0, punt_cnt=7, punt_yds=353, punt_avg=46, pos_time=<nflgame.game.PossessionTime object at 0x10648b890>)
JAX Week: 9 TeamStats(first_downs=25, total_yds=449, passing_yds=244, rushing_yds=205, penalty_cnt=5, penalty_yds=46, turnovers=4, punt_cnt=4, punt_yds=167, punt_avg=25, pos_time=<nflgame.game.PossessionTime object at 0x10648b810>)MIA Week: 9 TeamStats(first_downs=20, total_yds=274, passing_yds=137, rushing_yds=137, penalty_cnt=8, penalty_yds=86, turnovers=0, punt_cnt=3, punt_yds=120, punt_avg=37, pos_time=<nflgame.game.PossessionTime object at 0x10648b450>)
NYJ Week: 9 TeamStats(first_downs=18, total_yds=332, passing_yds=192, rushing_yds=140, penalty_cnt=10, penalty_yds=77, turnovers=2, punt_cnt=3, punt_yds=121, punt_avg=36, pos_time=<nflgame.game.PossessionTime object at 0x10648bfd0>)MIN Week: 9 TeamStats(first_downs=22, total_yds=337, passing_yds=259, rushing_yds=78, penalty_cnt=8, penalty_yds=54, turnovers=0, punt_cnt=4, punt_yds=146, punt_avg=37, pos_time=<nflgame.game.PossessionTime object at 0x10648bf10>)
DET Week: 9 TeamStats(first_downs=18, total_yds=311, passing_yds=214, rushing_yds=97, penalty_cnt=6, penalty_yds=57, turnovers=1, punt_cnt=5, punt_yds=262, punt_avg=46, pos_time=<nflgame.game.PossessionTime object at 0x10648b150>)NYG Week: 9 TeamStats(first_downs=16, total_yds=302, passing_yds=248, rushing_yds=54, penalty_cnt=5, penalty_yds=30, turnovers=2, punt_cnt=7, punt_yds=322, punt_avg=35, pos_time=<nflgame.game.PossessionTime object at 0x10648bf90>)
PHI Week: 9 TeamStats(first_downs=21, total_yds=443, passing_yds=347, rushing_yds=96, penalty_cnt=4, penalty_yds=43, turnovers=2, punt_cnt=3, punt_yds=141, punt_avg=44, pos_time=<nflgame.game.PossessionTime object at 0x10648bdd0>)LA Week: 9 TeamStats(first_downs=18, total_yds=339, passing_yds=280, rushing_yds=59, penalty_cnt=10, penalty_yds=109, turnovers=1, punt_cnt=5, punt_yds=243, punt_avg=45, pos_time=<nflgame.game.PossessionTime object at 0x10648b650>)
CAR Week: 9 TeamStats(first_downs=16, total_yds=244, passing_yds=185, rushing_yds=59, penalty_cnt=5, penalty_yds=35, turnovers=0, punt_cnt=6, punt_yds=282, punt_avg=37, pos_time=<nflgame.game.PossessionTime object at 0x10648be50>)SF Week: 9 TeamStats(first_downs=19, total_yds=486, passing_yds=393, rushing_yds=93, penalty_cnt=9, penalty_yds=78, turnovers=4, punt_cnt=2, punt_yds=85, punt_avg=43, pos_time=<nflgame.game.PossessionTime object at 0x10648b410>)
NO Week: 9 TeamStats(first_downs=29, total_yds=571, passing_yds=323, rushing_yds=248, penalty_cnt=4, penalty_yds=40, turnovers=0, punt_cnt=4, punt_yds=210, punt_avg=47, pos_time=<nflgame.game.PossessionTime object at 0x10648be90>)GB Week: 9 TeamStats(first_downs=25, total_yds=405, passing_yds=289, rushing_yds=116, penalty_cnt=4, penalty_yds=25, turnovers=1, punt_cnt=4, punt_yds=193, punt_avg=48, pos_time=<nflgame.game.PossessionTime object at 0x106babe10>)
IND Week: 9 TeamStats(first_downs=22, total_yds=355, passing_yds=270, rushing_yds=85, penalty_cnt=4, penalty_yds=35, turnovers=2, punt_cnt=4, punt_yds=222, punt_avg=49, pos_time=<nflgame.game.PossessionTime object at 0x104c8bed0>)SD Week: 9 TeamStats(first_downs=31, total_yds=476, passing_yds=268, rushing_yds=208, penalty_cnt=14, penalty_yds=107, turnovers=0, punt_cnt=3, punt_yds=140, punt_avg=40, pos_time=<nflgame.game.PossessionTime object at 0x10648b5d0>)
TEN Week: 9 TeamStats(first_downs=24, total_yds=393, passing_yds=313, rushing_yds=80, penalty_cnt=8, penalty_yds=57, turnovers=3, punt_cnt=4, punt_yds=182, punt_avg=45, pos_time=<nflgame.game.PossessionTime object at 0x10648b9d0>)SEA Week: 9 TeamStats(first_downs=19, total_yds=278, passing_yds=245, rushing_yds=33, penalty_cnt=10, penalty_yds=75, turnovers=0, punt_cnt=4, punt_yds=142, punt_avg=26, pos_time=<nflgame.game.PossessionTime object at 0x10648bd90>)
BUF Week: 9 TeamStats(first_downs=30, total_yds=425, passing_yds=263, rushing_yds=162, penalty_cnt=11, penalty_yds=115, turnovers=1, punt_cnt=3, punt_yds=98, punt_avg=26, pos_time=<nflgame.game.PossessionTime object at 0x10648b6d0>)BAL Week: 10 TeamStats(first_downs=29, total_yds=396, passing_yds=277, rushing_yds=119, penalty_cnt=6, penalty_yds=61, turnovers=2, punt_cnt=4, punt_yds=184, punt_avg=42, pos_time=<nflgame.game.PossessionTime object at 0x1069e8b50>)
CLE Week: 10 TeamStats(first_downs=11, total_yds=144, passing_yds=111, rushing_yds=33, penalty_cnt=3, penalty_yds=35, turnovers=3, punt_cnt=7, punt_yds=300, punt_avg=39, pos_time=<nflgame.game.PossessionTime object at 0x1069e8b90>)CAR Week: 10 TeamStats(first_downs=22, total_yds=341, passing_yds=242, rushing_yds=99, penalty_cnt=6, penalty_yds=53, turnovers=2, punt_cnt=5, punt_yds=223, punt_avg=31, pos_time=<nflgame.game.PossessionTime object at 0x1069f1ad0>)
KC Week: 10 TeamStats(first_downs=18, total_yds=256, passing_yds=165, rushing_yds=91, penalty_cnt=9, penalty_yds=45, turnovers=1, punt_cnt=5, punt_yds=245, punt_avg=43, pos_time=<nflgame.game.PossessionTime object at 0x1069f1b10>)JAX Week: 10 TeamStats(first_downs=23, total_yds=327, passing_yds=247, rushing_yds=80, penalty_cnt=4, penalty_yds=48, turnovers=2, punt_cnt=3, punt_yds=115, punt_avg=13, pos_time=<nflgame.game.PossessionTime object at 0x1069f1b50>)
HOU Week: 10 TeamStats(first_downs=16, total_yds=273, passing_yds=92, rushing_yds=181, penalty_cnt=4, penalty_yds=89, turnovers=0, punt_cnt=3, punt_yds=138, punt_avg=42, pos_time=<nflgame.game.PossessionTime object at 0x1069f1f50>)NO Week: 10 TeamStats(first_downs=19, total_yds=373, passing_yds=293, rushing_yds=80, penalty_cnt=3, penalty_yds=25, turnovers=4, punt_cnt=4, punt_yds=163, punt_avg=37, pos_time=<nflgame.game.PossessionTime object at 0x1069f1d50>)
DEN Week: 10 TeamStats(first_downs=24, total_yds=337, passing_yds=234, rushing_yds=103, penalty_cnt=1, penalty_yds=10, turnovers=2, punt_cnt=3, punt_yds=124, punt_avg=40, pos_time=<nflgame.game.PossessionTime object at 0x1069f1c10>)NYJ Week: 10 TeamStats(first_downs=17, total_yds=296, passing_yds=157, rushing_yds=139, penalty_cnt=4, penalty_yds=31, turnovers=1, punt_cnt=8, punt_yds=342, punt_avg=38, pos_time=<nflgame.game.PossessionTime object at 0x1069f12d0>)
LA Week: 10 TeamStats(first_downs=16, total_yds=280, passing_yds=155, rushing_yds=125, penalty_cnt=7, penalty_yds=55, turnovers=0, punt_cnt=7, punt_yds=362, punt_avg=50, pos_time=<nflgame.game.PossessionTime object at 0x1069f1cd0>)PHI Week: 10 TeamStats(first_downs=25, total_yds=429, passing_yds=221, rushing_yds=208, penalty_cnt=10, penalty_yds=77, turnovers=1, punt_cnt=2, punt_yds=86, punt_avg=39, pos_time=<nflgame.game.PossessionTime object at 0x1069f1c50>)
ATL Week: 10 TeamStats(first_downs=11, total_yds=303, passing_yds=255, rushing_yds=48, penalty_cnt=8, penalty_yds=67, turnovers=1, punt_cnt=4, punt_yds=162, punt_avg=41, pos_time=<nflgame.game.PossessionTime object at 0x1069f1990>)TB Week: 10 TeamStats(first_downs=22, total_yds=360, passing_yds=280, rushing_yds=80, penalty_cnt=9, penalty_yds=85, turnovers=1, punt_cnt=5, punt_yds=214, punt_avg=43, pos_time=<nflgame.game.PossessionTime object at 0x1069f1a50>)
CHI Week: 10 TeamStats(first_downs=15, total_yds=283, passing_yds=161, rushing_yds=122, penalty_cnt=9, penalty_yds=74, turnovers=4, punt_cnt=5, punt_yds=218, punt_avg=43, pos_time=<nflgame.game.PossessionTime object at 0x1069f1bd0>)TEN Week: 10 TeamStats(first_downs=19, total_yds=446, passing_yds=284, rushing_yds=162, penalty_cnt=7, penalty_yds=65, turnovers=0, punt_cnt=4, punt_yds=166, punt_avg=38, pos_time=<nflgame.game.PossessionTime object at 0x1069f1dd0>)
GB Week: 10 TeamStats(first_downs=21, total_yds=402, passing_yds=333, rushing_yds=69, penalty_cnt=12, penalty_yds=107, turnovers=3, punt_cnt=4, punt_yds=202, punt_avg=40, pos_time=<nflgame.game.PossessionTime object at 0x1069f1d10>)WAS Week: 10 TeamStats(first_downs=23, total_yds=388, passing_yds=260, rushing_yds=128, penalty_cnt=4, penalty_yds=35, turnovers=1, punt_cnt=2, punt_yds=92, punt_avg=44, pos_time=<nflgame.game.PossessionTime object at 0x1069f1f90>)
MIN Week: 10 TeamStats(first_downs=22, total_yds=331, passing_yds=284, rushing_yds=47, penalty_cnt=4, penalty_yds=35, turnovers=1, punt_cnt=5, punt_yds=217, punt_avg=42, pos_time=<nflgame.game.PossessionTime object at 0x1069f1050>)SD Week: 10 TeamStats(first_downs=29, total_yds=379, passing_yds=309, rushing_yds=70, penalty_cnt=4, penalty_yds=29, turnovers=4, punt_cnt=4, punt_yds=199, punt_avg=49, pos_time=<nflgame.game.PossessionTime object at 0x1043a3410>)
MIA Week: 10 TeamStats(first_downs=17, total_yds=337, passing_yds=231, rushing_yds=106, penalty_cnt=11, penalty_yds=81, turnovers=1, punt_cnt=5, punt_yds=258, punt_avg=43, pos_time=<nflgame.game.PossessionTime object at 0x1043a3290>)ARI Week: 10 TeamStats(first_downs=26, total_yds=443, passing_yds=363, rushing_yds=80, penalty_cnt=2, penalty_yds=10, turnovers=4, punt_cnt=4, punt_yds=177, punt_avg=37, pos_time=<nflgame.game.PossessionTime object at 0x1043a3050>)
SF Week: 10 TeamStats(first_downs=15, total_yds=281, passing_yds=198, rushing_yds=83, penalty_cnt=9, penalty_yds=100, turnovers=1, punt_cnt=7, punt_yds=305, punt_avg=42, pos_time=<nflgame.game.PossessionTime object at 0x1043a3390>)PIT Week: 10 TeamStats(first_downs=30, total_yds=448, passing_yds=400, rushing_yds=48, penalty_cnt=4, penalty_yds=40, turnovers=0, punt_cnt=4, punt_yds=174, punt_avg=33, pos_time=<nflgame.game.PossessionTime object at 0x1043a3510>)
DAL Week: 10 TeamStats(first_downs=20, total_yds=422, passing_yds=295, rushing_yds=127, penalty_cnt=10, penalty_yds=98, turnovers=1, punt_cnt=3, punt_yds=145, punt_avg=41, pos_time=<nflgame.game.PossessionTime object at 0x1043a3090>)NE Week: 10 TeamStats(first_downs=25, total_yds=385, passing_yds=304, rushing_yds=81, penalty_cnt=7, penalty_yds=61, turnovers=2, punt_cnt=2, punt_yds=92, punt_avg=44, pos_time=<nflgame.game.PossessionTime object at 0x1043a3350>)
SEA Week: 10 TeamStats(first_downs=23, total_yds=420, passing_yds=324, rushing_yds=96, penalty_cnt=8, penalty_yds=60, turnovers=0, punt_cnt=2, punt_yds=105, punt_avg=49, pos_time=<nflgame.game.PossessionTime object at 0x1043a3110>)NYG Week: 10 TeamStats(first_downs=23, total_yds=351, passing_yds=229, rushing_yds=122, penalty_cnt=2, penalty_yds=15, turnovers=2, punt_cnt=6, punt_yds=276, punt_avg=40, pos_time=<nflgame.game.PossessionTime object at 0x1043a3610>)
CIN Week: 10 TeamStats(first_downs=12, total_yds=264, passing_yds=186, rushing_yds=78, penalty_cnt=9, penalty_yds=60, turnovers=1, punt_cnt=7, punt_yds=336, punt_avg=42, pos_time=<nflgame.game.PossessionTime object at 0x1043a3690>)CAR Week: 11 TeamStats(first_downs=17, total_yds=223, passing_yds=173, rushing_yds=50, penalty_cnt=6, penalty_yds=45, turnovers=0, punt_cnt=6, punt_yds=280, punt_avg=36, pos_time=<nflgame.game.PossessionTime object at 0x1042ec190>)
NO Week: 11 TeamStats(first_downs=28, total_yds=371, passing_yds=264, rushing_yds=107, penalty_cnt=6, penalty_yds=48, turnovers=2, punt_cnt=3, punt_yds=141, punt_avg=44, pos_time=<nflgame.game.PossessionTime object at 0x1042ec090>)CIN Week: 11 TeamStats(first_downs=23, total_yds=300, passing_yds=207, rushing_yds=93, penalty_cnt=4, penalty_yds=25, turnovers=2, punt_cnt=6, punt_yds=267, punt_avg=39, pos_time=<nflgame.game.PossessionTime object at 0x1042ec110>)
BUF Week: 11 TeamStats(first_downs=20, total_yds=342, passing_yds=159, rushing_yds=183, penalty_cnt=9, penalty_yds=75, turnovers=1, punt_cnt=5, punt_yds=192, punt_avg=34, pos_time=<nflgame.game.PossessionTime object at 0x1042ec0d0>)CLE Week: 11 TeamStats(first_downs=17, total_yds=209, passing_yds=176, rushing_yds=33, penalty_cnt=9, penalty_yds=52, turnovers=2, punt_cnt=3, punt_yds=139, punt_avg=44, pos_time=<nflgame.game.PossessionTime object at 0x1042344d0>)
PIT Week: 11 TeamStats(first_downs=24, total_yds=313, passing_yds=167, rushing_yds=146, penalty_cnt=8, penalty_yds=70, turnovers=0, punt_cnt=3, punt_yds=150, punt_avg=39, pos_time=<nflgame.game.PossessionTime object at 0x104234590>)DAL Week: 11 TeamStats(first_downs=27, total_yds=417, passing_yds=299, rushing_yds=118, penalty_cnt=5, penalty_yds=45, turnovers=0, punt_cnt=4, punt_yds=184, punt_avg=41, pos_time=<nflgame.game.PossessionTime object at 0x1042d0cd0>)
BAL Week: 11 TeamStats(first_downs=17, total_yds=368, passing_yds=267, rushing_yds=101, penalty_cnt=12, penalty_yds=136, turnovers=0, punt_cnt=5, punt_yds=237, punt_avg=39, pos_time=<nflgame.game.PossessionTime object at 0x1042d03d0>)DET Week: 11 TeamStats(first_downs=14, total_yds=277, passing_yds=263, rushing_yds=14, penalty_cnt=5, penalty_yds=32, turnovers=2, punt_cnt=6, punt_yds=291, punt_avg=48, pos_time=<nflgame.game.PossessionTime object at 0x1042d0a10>)
JAX Week: 11 TeamStats(first_downs=16, total_yds=285, passing_yds=202, rushing_yds=83, penalty_cnt=4, penalty_yds=25, turnovers=3, punt_cnt=6, punt_yds=245, punt_avg=32, pos_time=<nflgame.game.PossessionTime object at 0x1042d0790>)IND Week: 11 TeamStats(first_downs=18, total_yds=327, passing_yds=251, rushing_yds=76, penalty_cnt=8, penalty_yds=70, turnovers=1, punt_cnt=3, punt_yds=132, punt_avg=44, pos_time=<nflgame.game.PossessionTime object at 0x1042d0810>)
TEN Week: 11 TeamStats(first_downs=20, total_yds=351, passing_yds=254, rushing_yds=97, penalty_cnt=11, penalty_yds=109, turnovers=0, punt_cnt=5, punt_yds=219, punt_avg=37, pos_time=<nflgame.game.PossessionTime object at 0x1042d0490>)KC Week: 11 TeamStats(first_downs=19, total_yds=343, passing_yds=261, rushing_yds=82, penalty_cnt=5, penalty_yds=30, turnovers=2, punt_cnt=3, punt_yds=130, punt_avg=39, pos_time=<nflgame.game.PossessionTime object at 0x1042d0450>)
TB Week: 11 TeamStats(first_downs=27, total_yds=442, passing_yds=326, rushing_yds=116, penalty_cnt=7, penalty_yds=42, turnovers=1, punt_cnt=2, punt_yds=80, punt_avg=20, pos_time=<nflgame.game.PossessionTime object at 0x1042d0e10>)MIN Week: 11 TeamStats(first_downs=16, total_yds=217, passing_yds=145, rushing_yds=72, penalty_cnt=10, penalty_yds=73, turnovers=1, punt_cnt=4, punt_yds=225, punt_avg=47, pos_time=<nflgame.game.PossessionTime object at 0x1042d00d0>)
ARI Week: 11 TeamStats(first_downs=24, total_yds=290, passing_yds=155, rushing_yds=135, penalty_cnt=8, penalty_yds=96, turnovers=2, punt_cnt=5, punt_yds=224, punt_avg=38, pos_time=<nflgame.game.PossessionTime object at 0x1042d0fd0>)NYG Week: 11 TeamStats(first_downs=19, total_yds=329, passing_yds=227, rushing_yds=102, penalty_cnt=4, penalty_yds=35, turnovers=0, punt_cnt=6, punt_yds=267, punt_avg=43, pos_time=<nflgame.game.PossessionTime object at 0x1042d09d0>)
CHI Week: 11 TeamStats(first_downs=17, total_yds=315, passing_yds=222, rushing_yds=93, penalty_cnt=5, penalty_yds=40, turnovers=1, punt_cnt=6, punt_yds=289, punt_avg=46, pos_time=<nflgame.game.PossessionTime object at 0x1042d0590>)LA Week: 11 TeamStats(first_downs=12, total_yds=227, passing_yds=125, rushing_yds=102, penalty_cnt=8, penalty_yds=70, turnovers=1, punt_cnt=8, punt_yds=364, punt_avg=45, pos_time=<nflgame.game.PossessionTime object at 0x1042d0ed0>)
MIA Week: 11 TeamStats(first_downs=17, total_yds=240, passing_yds=142, rushing_yds=98, penalty_cnt=8, penalty_yds=82, turnovers=1, punt_cnt=10, punt_yds=453, punt_avg=43, pos_time=<nflgame.game.PossessionTime object at 0x1042d0750>)SF Week: 11 TeamStats(first_downs=20, total_yds=299, passing_yds=177, rushing_yds=122, penalty_cnt=10, penalty_yds=68, turnovers=0, punt_cnt=8, punt_yds=333, punt_avg=33, pos_time=<nflgame.game.PossessionTime object at 0x1042d0890>)
